id,date,city_st,location,size,size_str,urls,collection
,2020-06-04,"New York, NY","Brooklyn; McCarran Park, New York, NY",,,"['https://twitter.com/cd_clifford/status/1268539156910702593', 'https://www.instagram.com/p/CBA-rqjlTzy/?igshid=dvv2q3i4cjpt']",CCC
,2020-06-04,"New York, NY","Brooklyn; Cadman plaza, New York, NY",5000.0,5000 or so,"['https://twitter.com/cd_clifford/status/1268539156910702593', 'https://www.instagram.com/p/CBA-rqjlTzy/?igshid=dvv2q3i4cjpt', 'https://twitter.com/RosalindZAdams/status/1268627194034753536']",CCC
,2020-06-04,"New York, NY","Queens; possibly Sunnyside, New York, NY",,,['https://twitter.com/Kelsanabary1/status/1268658923722203137'],CCC
,2020-06-04,"Plymouth, MI",", Plymouth, MI",,,['https://twitter.com/annehelen/status/1268588829608308736'],CCC
,2020-06-04,"Seattle, WA","Capitol Hill; 12th Ave, Seattle, WA",,,"['https://twitter.com/nicoleKIROFM/status/1268717291593588736', 'https://www.capitolhillseattle.com/2020/06/notes-from-night-seven-at-the-capitol-hill-core-of-seattles-protests-5-early-victories-pike-pine-businesses-step-up-and-planning-for-a-possible-long-stay-at-11th-and-pine/#more-2067257133']",CCC
,2020-06-04,"Seattle, WA","in the South Precinct, Seattle, WA",,,['https://www.capitolhillseattle.com/2020/06/notes-from-night-seven-at-the-capitol-hill-core-of-seattles-protests-5-early-victories-pike-pine-businesses-step-up-and-planning-for-a-possible-long-stay-at-11th-and-pine/#more-2067257133'],CCC
,2020-06-04,"Seattle, WA","to Garfield high, Seattle, WA",,,['https://www.capitolhillseattle.com/2020/06/notes-from-night-seven-at-the-capitol-hill-core-of-seattles-protests-5-early-victories-pike-pine-businesses-step-up-and-planning-for-a-possible-long-stay-at-11th-and-pine/#more-2067257133'],CCC
,2020-06-04,"Silver Spring, MD",", Silver Spring, MD",,,['https://www.facebook.com/events/2940557762660610/'],CCC
,2020-06-04,"Stephenville, TX",", Stephenville, TX",,,['https://twitter.com/TexasMonthly/status/1268596716070199298'],CCC
,2020-06-04,"Sunapee, NH",", Sunapee, NH",9.0,count pic,['https://twitter.com/deweyit/status/1268603317984399360'],CCC
,2020-06-04,"Sykesville, MD","Main Street  , Sykesville, MD",,,"['https://www.baltimoresun.com/maryland/carroll/news/cc-blm-black-lives-matter-protests-carroll-county-20200603-ol73b6kzyfhcxcpuzwoft5gsbi-story.html', 'https://mailchi.mp/406bcac67bdb/blm-westminster-sykesville']",CCC
,2020-06-04,"Syracuse, NY",", Syracuse, NY",,,['https://twitter.com/brianasmithnews/status/1268660498503012356'],CCC
,2020-06-04,"Tampa, FL","Curtis Hixon Waterfront Park, Tampa, FL",,,['https://twitter.com/GracieLeighz/status/1268660503796162562'],CCC
,2020-06-04,"Truckee, CA","Donner Pass Rd. , Truckee, CA",,,['https://twitter.com/annehelen/status/1268575973663846402'],CCC
,2020-06-04,"Tualatin, OR",", Tualatin, OR",,,['https://twitter.com/annehelen/status/1268595298965700609'],CCC
,2020-06-04,"Upper Jay, NY","Springfield Road, Upper Jay, NY",,,['https://twitter.com/annehelen/status/1268612439689490432'],CCC
,2020-06-04,"Vienna, VA",", Vienna, VA",,,['https://twitter.com/lschoenthaler1/status/1268519271195385857'],CCC
,2020-06-04,"Weaverville, CA",", Weaverville, CA",,,['https://twitter.com/annehelen/status/1268630883839299585'],CCC
,2020-06-04,"Westminster, MD","Main Street front of the Westminster Branch of the Carroll Co Public Library, Westminster, MD",,,['https://www.baltimoresun.com/maryland/carroll/news/cc-blm-black-lives-matter-protests-carroll-county-20200603-ol73b6kzyfhcxcpuzwoft5gsbi-story.html'],CCC
,2020-06-04,"Woburn, MA","Woburn Memorial HS, Woburn, MA",,,['https://twitter.com/vgmac/status/1268616757192781831'],CCC
,2020-06-05,"Ames, IA","Main Street & Kellogg Ave, Ames, IA",60.0,crowd of 60,['https://www.iowastatedaily.com/news/primetime-barbershop-anthony-helm-jonathan-garcia-members-of-the-ames-community-gather-for-a-24-hour-protest/article_36aba06a-a8d8-11ea-93f6-8b58ec80a69f.html'],CCC
,2020-06-05,"Baltimore, MD","University of Maryland Medical Center, Baltimore, MD",,,['https://twitter.com/TroylynChance2/status/1269074726745452544'],CCC
,2020-06-05,"Beverly Hills, CA",", Beverly Hills, CA",,,['https://www.ocregister.com/2020/06/06/more-than-three-dozen-george-floyd-inspired-protests-planned-around-region-today/'],CCC
,2020-06-05,"Bozeman, MT",", Bozeman, MT",,,['https://twitter.com/annehelen/status/1268292626194640896'],CCC
,2020-06-05,"Brookings, SD","Public Safety Center, Brookings, SD",,,"['https://twitter.com/sammiedfox/status/1269054417547825152', 'https://twitter.com/mhildreth/status/1269052212862423042']",CCC
,2020-06-05,"Buffalo, NY","Niagara Square, Buffalo, NY",,,['https://twitter.com/CaroleEmberton/status/1269057486071398401'],CCC
,2020-06-05,"Carbondale, IL","civic center, Carbondale, IL",,,['https://twitter.com/PhantomQueen97/status/1267989397498191872'],CCC
,2020-06-05,"Columbus, OH",", Columbus, OH",2000.0,thousands,"['https://radio.wosu.org/post/thousands-protesters-march-columbus-while-curfew-comes-and-goes#stream/0', 'https://twitter.com/PaigePfleger/status/1269091304186818561']",CCC
,2020-06-05,"Columbus, OH","Clintonville, Columbus, OH",,,['https://radio.wosu.org/post/thousands-protesters-march-columbus-while-curfew-comes-and-goes#stream/0'],CCC
,2020-06-05,"Corbin, KY",", Corbin, KY",,,['https://twitter.com/annehelen/status/1268980715615473664'],CCC
,2020-06-05,"Emporia, KS","First Christian Church, Emporia, KS",500.0,over 500,['http://www.emporiagazette.com/free/article_e5e7a27c-a76b-11ea-af03-4739138b6468.html'],CCC
,2020-06-05,"Enterprise, OR","Wallowa County Courthouse, Enterprise, OR",200.0,estimated 200,['https://www.wallowa.com/news/local/black-lives-matter-protest-draws-a-crowd/article_796de1e6-a8f7-11ea-bbab-53492f02ed7a.html'],CCC
,2020-06-05,"Flora, IL",", Flora, IL",,,['https://twitter.com/annehelen/status/1268980373746155520'],CCC
,2020-06-05,"Garberville, CA","Humboldt County Sheriff's Office, Garberville, CA",100.0,about 100,['http://kymkemp.com/2020/06/05/relatively-large-march-in-sunny-sohum-today-to-protest-violence-by-police/'],CCC
,2020-06-05,"Glen Falls, NY",", Glen Falls, NY",2000.0,2000+,['https://twitter.com/annehelen/status/1268980170477539328'],CCC
,2020-06-05,"Hagåtña, Guam","Chief Kepuha Statue, Hagåtña, Guam",,,['https://www.guampdn.com/story/news/local/2020/06/02/black-lives-matter-protests-held-planned/5314520002/?fbclid=IwAR15VpMJvEhxq2Bibq6Rc37kP_oyCfuybBNVKgNHvz7oP7Vw-K8ESQhNtfI'],CCC
,2020-06-05,"Hampton, VA","Fort Monroe, Hampton, VA",,,['https://twitter.com/MarieAlbiges/status/1269000791441862656'],CCC
,2020-06-05,"Harrisburg, NC","Veterans Park, Harrisburg, NC",,,['https://twitter.com/alexa_s11/status/1267634002128777217'],CCC
,2020-06-05,"Kansas City, MO","city hall, Kansas City, MO",36.0,a few dozen,"['https://twitter.com/KMBCBianca/status/1268948432200314880', 'https://twitter.com/EmilyKMBC/status/1268982606672035842']",CCC
,2020-06-05,"Kansas City, MO","Children's Mercy Hospital, Kansas City, MO",,,['https://twitter.com/kmbc/status/1268979027227947009'],CCC
,2020-06-05,"Kent, OH",", Kent, OH",,,"['Future. ', 'https://www.record-courier.com/news/20200603/small-protest-in-garrettsville-aims-to-start-conversation-about-race']",CCC
,2020-06-05,"Lakewood, CA",", Lakewood, CA",,,['https://www.ocregister.com/2020/06/06/more-than-three-dozen-george-floyd-inspired-protests-planned-around-region-today/'],CCC
,2020-06-05,"Lander, WY",", Lander, WY",,,"['https://county10.com/small-demonstration-held-in-dubois-this-week/?fbclid=IwAR19knkkOKwtphzbeU4TONL6d-yEmeqiBDm4hGfxrf1msUBFLJb_RQS98h8', 'Future. ']",CCC
,2020-06-05,"Lapeer, MI","Library grounds, Lapeer, MI",,,['https://thecountypress.mihomepaper.com/articles/lapeer-protest-organizers-denounce-racism-brutality/'],CCC
,2020-06-05,"Lapeer, MI","Cramton Park, Lapeer, MI",200.0,nearly 200,['https://thecountypress.mihomepaper.com/articles/lapeer-protest-organizers-denounce-racism-brutality/'],CCC
,2020-06-05,"Long Beach, CA","Long Beach City College to Lakewood, Long Beach, CA",200.0,hundreds,['https://www.ocregister.com/2020/06/06/more-than-three-dozen-george-floyd-inspired-protests-planned-around-region-today/'],CCC
,2020-06-05,"Los Angeles, CA","Venice Pier, Los Angeles, CA",,,['https://www.ocregister.com/2020/06/06/more-than-three-dozen-george-floyd-inspired-protests-planned-around-region-today/'],CCC
,2020-06-05,"Los Angeles, CA","City Hall, Los Angeles, CA",,,['https://www.ocregister.com/2020/06/06/more-than-three-dozen-george-floyd-inspired-protests-planned-around-region-today/'],CCC
,2020-06-05,"Los Angeles, CA","LAPD HQ, Los Angeles, CA",,,['https://www.ocregister.com/2020/06/06/more-than-three-dozen-george-floyd-inspired-protests-planned-around-region-today/'],CCC
,2020-06-05,"Los Angeles, CA","Hollywood, Los Angeles, CA",,,['https://www.ocregister.com/2020/06/06/more-than-three-dozen-george-floyd-inspired-protests-planned-around-region-today/'],CCC
,2020-06-05,"Los Angeles, CA","Northridge, Los Angeles, CA",,,['https://www.ocregister.com/2020/06/06/more-than-three-dozen-george-floyd-inspired-protests-planned-around-region-today/'],CCC
,2020-06-05,"Los Angeles, CA",", Los Angeles, CA",,,['https://www.ocregister.com/2020/06/06/more-than-three-dozen-george-floyd-inspired-protests-planned-around-region-today/'],CCC
,2020-06-05,"Miami, FL",", Miami, FL",,,['https://twitter.com/jae223_/status/1269092781626138634'],CCC
,2020-06-05,"Moab, UT","Moab Information Center , Moab, UT",,,['https://moabtimes.com/2020/06/04/national-police-brutality-prompts-small-peaceful-protests-in-moab/'],CCC
,2020-06-05,"Mountain View, CA","Castro and El Camino Real, Mountain View, CA",,,['http://mvv4peace.org/protest-again-friday-june-5/'],CCC
,2020-06-05,"New Haven, CT",", New Haven, CT",5000.0,about 5000,['https://twitter.com/gregggonsalves/status/1269224657141497856?s=20'],CCC
,2020-06-05,"New Town, ND","Fort Berthold Indian Reservation, New Town, ND",11.0,count pic,['https://twitter.com/UnbridledEnthus/status/1269276178692608000'],CCC
,2020-06-05,"New York, NY","Queens; Jackson Heights; 82nd and Grand Central Pkwy, New York, NY",300.0,a few hundred,['https://twitter.com/cd_clifford/status/1268970484315631617'],CCC
,2020-06-05,"Poulsbo, WA",", Poulsbo, WA",,,['https://twitter.com/soundslikepuget/status/1269068183144550401'],CCC
,2020-06-05,"Providence, RI","state house, Providence, RI",10000.0,10000,['https://www.providencejournal.com/news/20200606/only-9-arrests-in-providence-as-10000-join-largest-protest-in-recent-history?utm_campaign=snd-autopilot'],CCC
,2020-06-05,"Ridgway, PA","county courthouse, Ridgway, PA",85.0,70 to 100,['online submission'],CCC
,2020-06-05,"Rock Springs, WY","WalMart parking lot, Rock Springs, WY",,,['https://twitter.com/fredseviltwinzy/status/1267833063427289089'],CCC
,2020-06-05,"Salt Lake City, UT","capitol, Salt Lake City, UT",1.0,1,['https://www.abc4.com/news/local-news/lone-soldier-protests-at-utah-state-capitol-i-cant-breathe/'],CCC
,2020-06-05,"San Francisco, CA","city hall to the Castro, San Francisco, CA",0.0,hundreds,"['https://twitter.com/Scott_Wiener/status/1269074667127451648', 'https://www.sfgate.com/local/editorspicks/article/Mill-Valley-mayor-Sashi-McEntee-Black-Lives-Matter-15319551.php']",CCC
,2020-06-05,"Santa Clarita, CA",", Santa Clarita, CA",100.0,about 100,['https://www.ocregister.com/2020/06/06/more-than-three-dozen-george-floyd-inspired-protests-planned-around-region-today/'],CCC
,2020-06-05,"Santa Monica, CA",", Santa Monica, CA",,,['https://www.ocregister.com/2020/06/06/more-than-three-dozen-george-floyd-inspired-protests-planned-around-region-today/'],CCC
,2020-06-05,"South Bend, IN","Jon R. Plaza, in front of Morris Performing Arts Center; marching to the St. Joseph County Courthouse, South Bend, IN",200.0,hundreds,['https://www.southbendtribune.com/news/publicsafety/hundreds-turn-out-for-peaceful-black-lives-matter-protest-in-downtown-south-bend/article_370ae1fc-a792-11ea-a8ae-0fdf57184a15.html'],CCC
,2020-06-05,"Sykesville, MD","Main Street  , Sykesville, MD",,,"['https://www.baltimoresun.com/maryland/carroll/news/cc-blm-black-lives-matter-protests-carroll-county-20200603-ol73b6kzyfhcxcpuzwoft5gsbi-story.html', 'https://mailchi.mp/406bcac67bdb/blm-westminster-sykesville']",CCC
,2020-06-05,"Tamuning, Guam","ITC intersection, Tamuning, Guam",,,['https://www.guampdn.com/story/news/local/2020/06/02/black-lives-matter-protests-held-planned/5314520002/?fbclid=IwAR15VpMJvEhxq2Bibq6Rc37kP_oyCfuybBNVKgNHvz7oP7Vw-K8ESQhNtfI'],CCC
,2020-06-05,"Torrington, WY",", Torrington, WY",53.0,count pic,['https://www.torringtontelegram.com/article/protest-march'],CCC
,2020-06-05,"Turlock, CA",", Turlock, CA",,,['https://twitter.com/angieeesunshine/status/1269350950575067141'],CCC
,2020-06-05,"Wellesley, MA",", Wellesley, MA",,,['Facebook'],CCC
,2020-06-05,"West Hollywood, CA",", West Hollywood, CA",,,['https://www.ocregister.com/2020/06/06/more-than-three-dozen-george-floyd-inspired-protests-planned-around-region-today/'],CCC
,2020-06-05,"Westminster, MD","Main Street front of the Westminster Branch of the Carroll Co Public Library, Westminster, MD",,,['https://www.baltimoresun.com/maryland/carroll/news/cc-blm-black-lives-matter-protests-carroll-county-20200603-ol73b6kzyfhcxcpuzwoft5gsbi-story.html'],CCC
,2020-06-05,"Williamstown, MA","Field Park, Williamstown, MA",200.0,hundreds,['https://www.iberkshires.com/story/62396/Black-Lives-Matter-Protest-in-Williamstown-Draws-Hundreds.html'],CCC
,2020-06-05,"Willimantic, CT","field of Jillson Square in front of Shaboo Stage, Willimantic, CT",300.0,several hundred,['https://www.thechronicle.com/stories/20200606NAACP.php'],CCC
,2020-06-05,"Winfield, KS",", Winfield, KS",,,['https://www.leavenworthtimes.com/news/20200604/black-lives-matter-gains-momentum-locally'],CCC
,2020-06-05,"Wooster, OH","Wooster Police Station, Wooster, OH",14.0,14,['https://www.the-daily-record.com/news/20200605/its-going-to-take-our-community-coming-together-protesters-gather-outside-wooster-police-department'],CCC
,2020-06-05,"Yreka, CA","Miner Street Park, Yreka, CA",200.0,hundreds,"['https://www.siskiyoudaily.com/', 'https://fox26medford.com/demonstrators-honor-george-floyd-breonna-taylor-in-yreka/']",CCC
,2020-06-06,"Aiken, SC",", Aiken, SC",,,['https://www.aikenstandard.com/news/black-lives-matter-hosts-first-meeting-in-aiken-ahead-of-weekend-protest/article_6197feb2-a500-11ea-b4a4-ff228409f703.html'],CCC
,2020-06-06,"Alamo Heights, TX","Broadway, Alamo Heights, TX",300.0,more than 300,['https://therivardreport.com/hundreds-march-in-alamo-heights-to-protest-police-brutality/'],CCC
,2020-06-06,"Altadena, CA","at Loma Alta Park baseball fields, Altadena, CA",,,['https://www.ocregister.com/2020/06/06/more-than-three-dozen-george-floyd-inspired-protests-planned-around-region-today/'],CCC
,2020-06-06,"Anaheim, CA","Chaparral Park; 1770 W. Broadway, Anaheim, CA",,,['https://www.ocregister.com/2020/06/06/more-than-three-dozen-george-floyd-inspired-protests-planned-around-region-today/'],CCC
,2020-06-06,"Austin, TX","outside the Austin Police Department’s headquarters, Austin, TX",,,['https://www.kxan.com/austin-george-floyd-mike-ramos-protests/austin-police-to-kneel-for-8-minutes-46-seconds-in-george-floyd-tribute-today/'],CCC
,2020-06-06,"Belleville, NJ","Washington Avenue, town hall, Belleville, NJ",,,['https://patch.com/new-jersey/belleville/hundreds-flood-streets-protests-nutley-belleville-watch'],CCC
,2020-06-06,"Bellingham, WA","town hall, Bellingham, WA",,,['https://twitter.com/lyv101010/status/1267914788673224704'],CCC
,2020-06-06,"Berkeley, CA","Malcolm X Elementary School, 1731 Prince Street to Martin Luther King Jr. Civic Center Park, Berkeley, CA",,,['https://sanfrancisco.cbslocal.com/2020/06/06/demonstrators-san-francisco-across-california-protest-rallies-saturday/'],CCC
,2020-06-06,"Bridgewater, MA","Central Square, Bridgewater, MA",300.0,(organizer),['online submission'],CCC
,2020-06-06,"Broken Arrow, OK","Central Park, Broken Arrow, OK",300.0,Probably a good 300,['https://twitter.com/JonesingToWrite/status/1269389081865265160'],CCC
,2020-06-06,"Buena Park, CA","at La Palma and Beach Blvd, Buena Park, CA",,,['https://www.ocregister.com/2020/06/06/more-than-three-dozen-george-floyd-inspired-protests-planned-around-region-today/'],CCC
,2020-06-06,"Carson, CA","Bonita and Carson streets to steps of City Hall, Carson, CA",,,['https://www.ocregister.com/2020/06/06/more-than-three-dozen-george-floyd-inspired-protests-planned-around-region-today/'],CCC
,2020-06-06,"Chehalis, WA","Chehalis Timberland Library, Chehalis, WA",,,['http://www.chronline.com/news/more-than-300-people-kneel-in-chehalis-in-second-demonstration-against-police-brutality-racism/article_7b9a85e8-a4f4-11ea-b710-1f37a1472569.html'],CCC
,2020-06-06,"Chicopee, MA",", Chicopee, MA",300.0,hundreds; 300-400,"['https://www.wwlp.com/news/local-news/hampden-county/hundreds-march-in-chicopee-in-support-of-black-lives-matter-movement/', 'online submission']",CCC
,2020-06-06,"Chino, CA","at Yorba Avenue and Riverside Drive, Chino, CA",,,['https://www.ocregister.com/2020/06/06/more-than-three-dozen-george-floyd-inspired-protests-planned-around-region-today/'],CCC
,2020-06-06,"Colorado Springs, CO","city hall, Colorado Springs, CO",,,['https://twitter.com/MattKrdo/status/1269382358412730369'],CCC
,2020-06-06,"Corbin, KY",", Corbin, KY",,,['https://twitter.com/annehelen/status/1268980715615473664'],CCC
,2020-06-06,"Costa Mesa, CA","at Schiffer Park on Bear Street; south of the San Diego (405) Freeway, Costa Mesa, CA",,,['https://www.ocregister.com/2020/06/06/more-than-three-dozen-george-floyd-inspired-protests-planned-around-region-today/'],CCC
,2020-06-06,"Cupertino, CA","police substation, at 1601 DeAnza Blvd, Cupertino, CA",,,['https://sanfrancisco.cbslocal.com/2020/06/06/demonstrators-san-francisco-across-california-protest-rallies-saturday/'],CCC
,2020-06-06,"Encino, CA","at 4946 Balboa Boulevard, near Moorpark Street, Encino, CA",,,['https://www.ocregister.com/2020/06/06/more-than-three-dozen-george-floyd-inspired-protests-planned-around-region-today/'],CCC
,2020-06-06,"Evansville, IN","Four Freedoms, Evansville, IN",400.0,at least 400,['https://www.courierpress.com/story/news/local/2020/06/06/live-updates-evansville-protests-police-brutality-henderson-george-floyd-death-saturday/3161751001/'],CCC
,2020-06-06,"Evansville, IN","Four Freedoms to Civic Center, Evansville, IN",,,['https://news.wnin.org/post/white-coats-kids-protest-evansville#stream/0'],CCC
,2020-06-06,"Evansville, IN","in front of Ford Center, Evansville, IN",24.0,dozens,['https://news.wnin.org/post/white-coats-kids-protest-evansville#stream/0'],CCC
,2020-06-06,"Fort Washington, CA","Upper Dublin High School, Fort Washington, CA",350.0,200-500,"['online submission', 'https://m.facebook.com/events/1706279669520245/']",CCC
,2020-06-06,"Freeburg, IL",", Freeburg, IL",300.0,at least 300,['https://news.stlpublicradio.org/post/protesters-march-against-racism-through-freeburg-ofallon-il#stream/0'],CCC
,2020-06-06,"Fullerton, CA","Commonwealth and Highland avenues, near the Fullerton Community Center, Fullerton, CA",,,['https://www.ocregister.com/2020/06/06/more-than-three-dozen-george-floyd-inspired-protests-planned-around-region-today/'],CCC
,2020-06-06,"Greencastle, IN","courthouse lawn, Greencastle, IN",70.0,count pic,"['https://www.facebook.com/events/586567958642580/', 'https://www.bannergraphic.com/story/2815222.html', 'online submission']",CCC
,2020-06-06,"Greenfield, MA","Greenfield Common, Greenfield, MA",2000.0,as many as 2000,"['https://www.recorder.com/We-are-here-for-justice-34649360', 'https://www.facebook.com/events/2756629621290339/']",CCC
,2020-06-06,"Hartford, CT","Pope Park to Capitol, Hartford, CT",1000.0,at least 1000,['https://www.courant.com/news/connecticut/hc-news-connecticut-george-floyd-protests-20200606-iboxmhx7pvgqzcnztwop236jhm-story.html#nt=oft-Triple%20Chain~Recommender~home-double-rec~connecticut-rec~~6~yes-art~automated~curatedpage'],CCC
,2020-06-06,"Hayward, CA","city hall, Hayward, CA",,,['https://sanfrancisco.cbslocal.com/2020/06/06/demonstrators-san-francisco-across-california-protest-rallies-saturday/'],CCC
,2020-06-06,"Henderson, KY","Central Park, Henderson, KY",200.0,about 200,['https://www.tristatehomepage.com/news/local-news/peaceful-protests-held-in-evansville/'],CCC
,2020-06-06,"Huntington Beach, CA","Huntington Beach Pier, Huntington Beach, CA",,,['https://www.ocregister.com/2020/06/06/more-than-three-dozen-george-floyd-inspired-protests-planned-around-region-today/'],CCC
,2020-06-06,"Irvine, CA","from University High School 4771 Campus Drive in Irvine to Northwood High School 4515 Portola Parkway, Irvine, CA",,,['https://www.ocregister.com/2020/06/06/more-than-three-dozen-george-floyd-inspired-protests-planned-around-region-today/'],CCC
,2020-06-06,"Jackson, MS","Governor's Mansion, Jackson, MS",,,['https://twitter.com/MississippiRise/status/1267494150003396608'],CCC
,2020-06-06,"Ketchikan, AK",", Ketchikan, AK",200.0,hundreds,['https://twitter.com/eriwinsto/status/1269469952546914304'],CCC
,2020-06-06,"Lake Forest, CA","at El Toro and Trabuco roads, Lake Forest, CA",,,['https://www.ocregister.com/2020/06/06/more-than-three-dozen-george-floyd-inspired-protests-planned-around-region-today/'],CCC
,2020-06-06,"Lakewood, NJ",", Lakewood, NJ",,,['https://www.lakewoodpolicenj.com/an-important-message-from-chief-gregory-h-meyer/'],CCC
,2020-06-06,"Lancaster, CA","City Hall; 44933 Fern Ave, Lancaster, CA",,,['https://www.ocregister.com/2020/06/06/more-than-three-dozen-george-floyd-inspired-protests-planned-around-region-today/'],CCC
,2020-06-06,"Los Angeles, CA","city hall, Los Angeles, CA",3000.0,2000 to 4000,"['https://www.ocregister.com/2020/06/06/more-than-three-dozen-george-floyd-inspired-protests-planned-around-region-today/', 'https://www.nbclosangeles.com/news/local/protests-los-angeles-george-floyd-justice-police-marches/2375892/']",CCC
,2020-06-06,"Los Angeles, CA","McFadden and Bristol in Mid-City Los Angeles, Los Angeles, CA",,,['https://www.ocregister.com/2020/06/06/more-than-three-dozen-george-floyd-inspired-protests-planned-around-region-today/'],CCC
,2020-06-06,"Los Angeles, CA","Jefferson Boulevard and McClintock Avenue; near USC Village, Los Angeles, CA",,,['https://www.ocregister.com/2020/06/06/more-than-three-dozen-george-floyd-inspired-protests-planned-around-region-today/'],CCC
,2020-06-06,"Los Angeles, CA","King Hall at Cal State LA, Los Angeles, CA",,,['https://www.ocregister.com/2020/06/06/more-than-three-dozen-george-floyd-inspired-protests-planned-around-region-today/'],CCC
,2020-06-06,"Los Angeles, CA","from Porter Ranch Drive and Rinaldi Street to Harvest Street near Van Norman Park, Los Angeles, CA",,,['https://www.ocregister.com/2020/06/06/more-than-three-dozen-george-floyd-inspired-protests-planned-around-region-today/'],CCC
,2020-06-06,"Los Angeles, CA","in front of LAPD’s West Valley station at 19020 Vanowen Street; Reseda, Los Angeles, CA",,,['https://www.ocregister.com/2020/06/06/more-than-three-dozen-george-floyd-inspired-protests-planned-around-region-today/'],CCC
,2020-06-06,"Los Angeles, CA","Figueroa Street and Pacific Coast Highway in Wilmington, Los Angeles, CA",,,['https://www.ocregister.com/2020/06/06/more-than-three-dozen-george-floyd-inspired-protests-planned-around-region-today/'],CCC
,2020-06-06,"Los Angeles, CA","Liberty Park; 3700 Wilshire Blvd.; in Koreatown, Los Angeles, CA",,,['https://www.ocregister.com/2020/06/06/more-than-three-dozen-george-floyd-inspired-protests-planned-around-region-today/'],CCC
,2020-06-06,"Los Angeles, CA","near Hollywood Boulevard and Vine Street, Los Angeles, CA",,,['https://www.ocregister.com/2020/06/06/more-than-three-dozen-george-floyd-inspired-protests-planned-around-region-today/'],CCC
,2020-06-06,"Los Angeles, CA","outside ICM Partners Building; 10250 Constellation Ave; in Century City, Los Angeles, CA",,,['https://www.ocregister.com/2020/06/06/more-than-three-dozen-george-floyd-inspired-protests-planned-around-region-today/'],CCC
,2020-06-06,"Los Angeles, CA","Pan Pacific Park; 7600 Beverly Blvd., Los Angeles, CA",,,['https://www.ocregister.com/2020/06/06/more-than-three-dozen-george-floyd-inspired-protests-planned-around-region-today/'],CCC
,2020-06-06,"Los Angeles, CA","Leimert Park, Los Angeles, CA",,,['https://www.ocregister.com/2020/06/06/more-than-three-dozen-george-floyd-inspired-protests-planned-around-region-today/'],CCC
,2020-06-06,"Los Angeles, CA","at Laurel Canyon and Osborne in Pacoima, Los Angeles, CA",,,['https://www.ocregister.com/2020/06/06/more-than-three-dozen-george-floyd-inspired-protests-planned-around-region-today/'],CCC
,2020-06-06,"Los Angeles, CA","outside Federal Building; 11000 Wilshire Blvd; in West Los Angeles, Los Angeles, CA",,,['https://www.ocregister.com/2020/06/06/more-than-three-dozen-george-floyd-inspired-protests-planned-around-region-today/'],CCC
,2020-06-06,"Manchester, CT","town hall to Manchester Police Department, Manchester, CT",200.0,hundreds,['https://www.courant.com/news/connecticut/hc-news-connecticut-george-floyd-protests-20200606-iboxmhx7pvgqzcnztwop236jhm-story.html#nt=oft-Triple%20Chain~Recommender~home-double-rec~connecticut-rec~~6~yes-art~automated~curatedpage'],CCC
,2020-06-06,"Manhattan Beach, CA",", Manhattan Beach, CA",,,['https://www.ocregister.com/2020/06/06/more-than-three-dozen-george-floyd-inspired-protests-planned-around-region-today/'],CCC
,2020-06-06,"Maui, HI",", Maui, HI",,,['https://twitter.com/HaidaPrincess/status/1269397066704277505'],CCC
,2020-06-06,"Nashua, NH","Greeley Park, Nashua, NH",,,['https://twitter.com/NHHSDems/status/1266418820467523584'],CCC
,2020-06-06,"Nazareth, PA",", Nazareth, PA",,,['https://twitter.com/naadodua/status/1269396473747329024'],CCC
,2020-06-06,"New York, NY","Queens; Rockaway Beach, New York, NY",,,['https://twitter.com/copaseticlife/status/1269382509281894401'],CCC
,2020-06-06,"New York, NY","Brooklyn; Utica Av and Atlantic Av., New York, NY",1500.0,between 1000 to 2000,['https://twitter.com/protest_nyc/status/1269446855269724160'],CCC
,2020-06-06,"New York, NY","Brooklyn; Barclay's Center, New York, NY",3500.0,3500,['https://twitter.com/protest_nyc/status/1269417148314779648'],CCC
,2020-06-06,"New York, NY","Manhattan; 110th and Central Park West to Washington Square Park, New York, NY",,,['https://www.instagram.com/p/CBBqDYQBSj6/'],CCC
,2020-06-06,"Newport Beach, CA","Newport Harbor High School 600 Irvine Ave to Back Bay, Newport Beach, CA",,,['https://www.ocregister.com/2020/06/06/more-than-three-dozen-george-floyd-inspired-protests-planned-around-region-today/'],CCC
,2020-06-06,"Northampton, MA",", Northampton, MA",,,['https://twitter.com/DobraTeaMA/status/1269382571768586244'],CCC
,2020-06-06,"O'Fallon, IL","city hall, O'Fallon, IL",200.0,at least 200,['https://news.stlpublicradio.org/post/protesters-march-against-racism-through-freeburg-ofallon-il#stream/0'],CCC
,2020-06-06,"Ontario, CA","near Ontario Mills shopping center, Ontario, CA",,,['https://www.ocregister.com/2020/06/06/more-than-three-dozen-george-floyd-inspired-protests-planned-around-region-today/'],CCC
,2020-06-06,"Palo Alto, CA","King Plaza; city hall, Palo Alto, CA",,,"['Facebook', 'online submission']",CCC
,2020-06-06,"Pasadena, CA","steps of Pasadena City Hall; 100 Garfield Ave, Pasadena, CA",,,['https://www.ocregister.com/2020/06/06/more-than-three-dozen-george-floyd-inspired-protests-planned-around-region-today/'],CCC
,2020-06-06,"Peterborough, NH","Intersection Rts 101 & 202, Peterborough, NH",535.0,at least 535,['https://www.ledgertranscript.com/Black-Lives-Matter-protest-in-Peterborough-Saturday-34649085'],CCC
